0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0044;1-60-STSM-004-03;1-60;33.0;;;
0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0046;1-60-STSM-004-04;1-60;7.0;;;
0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0047;1-60-STSM-004-04;1-60;21.0;;;
0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0048;1-60-STSM-004-05;1-60;21.0;;;
0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0049;1-60-STSM-004-05;1-60;7.0;;;
0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0050;1-60-STSM-004-05;1-60;10.0;;;
0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0051;1-60-STSM-005-01;1-60;12.0;;;
0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0052;1-60-STSM-005-01;1-60;6.0;;;
0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0053;1-60-STSM-005-01;1-60;24.0;;;
0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0054;1-60-STSM-005-01;1-60;22.0;;;
0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0055;1-60-STSM-005-02;1-60;33.0;;;
0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0056;1-60-STSM-005-02;1-60;5.0;;;
0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0057;1-60-STSM-005-02;1-60;22.0;;;
0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0058;1-60-STSM-005-03;1-60;19.0;;;
0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0059;1-60-STSM-005-03;1-60;9.0;;;
0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0060;1-60-STSM-005-03;1-60;12.0;;;
0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0061;1-60-STSM-005-03;1-60;12.0;;;
0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0062;"HEADER TAP 01
(4-1-4-60-120-USLP-81-1155)";1-60;12.0;;;
0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0063;"HEADER TAP 01
(4-1-4-60-120-USLP-81-1155)";1-60;18.0;;;
0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0064;"HEADER TAP 01
(4-1-4-60-120-USLP-81-1155)";1-60;12.0;;;
0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0065;"HEADER TAP 02
(4-1-4-60-120-USLP-81-1158)";1-60;11.0;;;
0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0066;"HEADER TAP 02
(4-1-4-60-120-USLP-81-1158)";1-60;28.0;;;
0055-CPC-GGC-4.1.4.60.120-TM4-ID-A-0067;1-60-STSM-003-05;1-60;29.0;;;
0055-CPC-GGC-4.1.4.60.122-TM4-ID-A-0001;1-60-STSM-003-06;1-60;18.0;;;
0055-CPC-GGC-4.1.4.60.123-TM4-ID-A-0001;"HEADER TAP 03
(4-1-4-60-123-USLP-81-1156)";1-60;19.0;;;
0055-CPC-GGC-4.1.4.60.123-TM4-ID-A-0002;"HEADER TAP 03
(4-1-4-60-123-USLP-81-1156)";1-60;15.0;;;
0055-CPC-GGC-4.1.4.60.123-TM4-ID-A-0003;"HEADER TAP 03
(4-1-4-60-123-USLP-81-1156)";1-60;16.0;;;
0055-CPC-GGC-4.1.4.60.125-TM4-ID-A-0001;1-60-STSM-009-01;1-60;58.0;;;
0055-CPC-GGC-4.1.4.60.125-TM4-ID-A-0002;1-60-STSM-009-01;1-60;3.0;;;
0055-CPC-GGC-4.1.4.60.125-TM4-ID-A-0003;"HEADER TAP 04
(4-1-4-60-125-USLP-81-1146)";1-60;35.0;;;
0055-CPC-GGC-4.1.4.60.128-TM4-ID-A-0001;1-60-STSM-002-04;1-60;45.0;;;
0055-CPC-GGC-4.1.4.60.128-TM4-ID-A-0003;"HEADER TAP 05
(4-1-4-60-128-USLP-81-1160)";1-60;25.0;;;
0055-CPC-GGC-4.1.4.60.130-TM4-ID-A-0001;1-60-STSM-006-01;1-60;23.0;;;
0055-CPC-GGC-4.1.4.60.130-TM4-ID-A-0004;1-60-STSM-006-01;1-60;23.0;;;
0055-CPC-GGC-4.1.4.60.130-TM4-ID-A-0005;1-60-STSM-006-02;1-60;14.0;;;
0055-CPC-GGC-4.1.4.60.130-TM4-ID-A-0006;1-60-STSM-006-02;1-60;18.0;;;
0055-CPC-GGC-4.1.4.60.130-TM4-ID-A-0007;1-60-STSM-006-03;1-60;15.0;;;
0055-CPC-GGC-4.1.4.60.130-TM4-ID-A-0008;1-60-STSM-006-03;1-60;23.0;;;
0055-CPC-GGC-4.1.4.60.130-TM4-ID-A-0010;1-60-STSM-008-03;1-60;27.0;;;
0055-CPC-GGC-4.1.4.60.132-TM4-ID-A-0001;1-60-STSM-001-05;1-60;24.0;;;
0055-CPC-GGC-4.1.4.60.132-TM4-ID-A-0002;1-60-STSM-002-03;1-60;25.0;;;
0055-CPC-GGC-4.1.4.60.132-TM4-ID-A-0003;1-60-STSM-002-04;1-60;44.0;;;
0055-CPC-GGC-4.1.4.60.132-TM4-ID-A-0004;1-60-STSM-002-04;1-60;23.0;;;
0055-CPC-GGC-4.1.4.60.132-TM4-ID-A-0005;1-60-STSM-002-04;1-60;11.0;;;
0055-CPC-GGC-4.1.4.60.132-TM4-ID-A-0006;1-60-STSM-003-04;1-60;23.0;;;
0055-CPC-GGC-4.1.4.60.132-TM4-ID-A-0008;1-60-STSM-003-06;1-60;18.0;;;
0055-CPC-GGC-4.1.4.60.132-TM4-ID-A-0009;1-60-STSM-003-06;1-60;49.0;;;
0055-CPC-GGC-4.1.4.60.132-TM4-ID-A-0010;1-60-STSM-004-05;1-60;25.0;;;
0055-CPC-GGC-4.1.4.60.132-TM4-ID-A-0011;1-60-STSM-004-06;1-60;60.0;;;
0055-CPC-GGC-4.1.4.60.132-TM4-ID-A-0012;1-60-STSM-005-03;1-60;30.0;;;
0055-CPC-GGC-4.1.4.60.128-TM4-ID-A-0002;1-60-STSM-007-01;1-60;50.0;CPECC-CC-52121/1 BD;;
0055-CPC-GGC-4.1.4.60.132-TM4-ID-A-0013;1-60-STSM-007-01;1-60;33.0;CPECC-CC-52121/1 BD;;
0055-CPC-GGC-4.1.4.60.132-TM4-ID-A-0019;"HEADER TAP 01
(4-1-4-60-120-USLP-81-1155)";1-60;27.0;;;
0055-CPC-GGC-4.1.4.60.132-TM4-ID-A-0020;"HEADER TAP 06
(4-1-4-60-132-USLP-81-1159)";1-60;17.0;;;
0055-CPC-GGC-4.1.4.60.132-TM4-ID-A-0021;1-60-STSM-003-05;1-60;18.0;;;
0055-CPC-GGC-4.1.4.60.132-TM4-ID-A-0014;1-60-STSM-007-01;1-60;35.0;CPECC-CC-52121/1 BD;;
0055-CPC-GGC-4.1.4.60.132-TM4-ID-A-0015;1-60-STSM-007-02;1-60;16.0;CPECC-CC-52446 BD;CPECC-CC-62207 BD;
0055-CPC-GGC-4.1.4.60.132-TM4-ID-A-0016;1-60-STSM-007-02;1-60;4.0;CPECC-CC-52446 BD;CPECC-CC-62207 BD;
0055-CPC-GGC-4.1.4.60.132-TM4-ID-A-0017;1-60-STSM-007-02;1-60;22.0;CPECC-CC-52446 BD;CPECC-CC-62207 BD;
0055-CPC-GGC-4.1.4.60.140-TM4-ID-A-0001;1-60-STSM-007-02;1-60;5.0;CPECC-CC-52446 BD;CPECC-CC-62207 BD;
0055-CPC-GGC-4.1.4.60.140-TM4-ID-A-0002;1-60-STSM-007-02;1-60;20.0;CPECC-CC-52446 BD;CPECC-CC-62207 BD;
0055-CPC-GGC-4.1.4.60.140-TM4-ID-A-0003;1-60-STSM-007-02;1-60;57.0;CPECC-CC-52446 BD;CPECC-CC-62207 BD;
0055-CPC-GGC-4.1.4.60.140-TM4-ID-A-0004;"HEADER TAP 07
(4-1-4-60-140-USLP-81-1165)";1-60;42.0;CPECC-CC-54326 BD;;
0055-CPC-GGC-4.1.4.60.140-TM4-ID-A-0005;"HEADER TAP 07
(4-1-4-60-140-USLP-81-1165)";1-60;15.0;CPECC-CC-54326 BD;;
0055-CPC-GGC-4.1.4.60.140-TM4-ID-A-0006;"HEADER TAP 07
(4-1-4-60-140-USLP-81-1165)";1-60;33.0;CPECC-CC-54326 BD;;
0055-CPC-GGC-4.1.4.70.119-TM5-ID-A-0002;1-70-HWSM-003-01/1-70-HWSM-003-02;1-70;458.0;CPECC-CC-39512 BD;CPECC-CC-40668 BD;
0055-CPC-GGC-4.1.4.70.119-TM5-ID-A-0003;1-70-HWSM-003-03/1-70-HWSM-003-04;1-70;420.0;CPECC-CC-43847 BD;CPECC-CC-45156 BD;
0055-CPC-GGC-4.1.4.70.119-TM5-ID-A-0004;1-70-HWSM-003-05;1-70;225.0;CPECC-CC-44022 BD;CPECC-CC-45155/1 BD;
0055-CPC-GGC-4.1.4.70.119-TM5-ID-A-0005;1-70-HWSM-003-06;1-70;246.0;CPECC-CC-44025 BD;CPECC-CC-45154 BD;
0055-CPC-GGC-4.1.4.70.119-TM5-ID-A-0006;1-70-HWSM-003-07;1-70;159.0;CPECC-CC-44770 BD;CPECC-CC-45444 BD;
0055-CPC-GGC-4.1.4.70.119-TM5-ID-A-0007;1-70-HWSM-003-08;1-70;213.0;CPECC-CC-44308 BD;CPECC-CC-45153 BD;
0055-CPC-GGC-4.1.4.70.119-TM5-ID-A-0008;1-70-HWSM-004-01/1-70-HWSM-004-02;1-70;314.0;CPECC-CC-40074 BD;CPECC-CC-40448 BD;
0055-CPC-GGC-4.1.4.70.119-TM5-ID-A-0009;1-70-HWSM-004-03/1-70-HWSM-004-04;1-70;408.0;CPECC-CC-40656 BD;CPECC-CC-40709 BD;
0055-CPC-GGC-4.1.4.70.119-TM5-ID-A-0010;1-70-HWSM-004-05;1-70;187.0;CPECC-CC-40255 BD;CPECC-CC-40449 BD;
0055-CPC-GGC-4.1.4.70.119-TM5-ID-A-0011;1-70-HWSM-004-06;1-70;247.0;CPECC-CC-40465 BD;CPECC-CC-40502 BD;
0055-CPC-GGC-4.1.4.70.119-TM5-ID-A-0012;1-70-HWSM-004-07;1-70;240.0;CPECC-CC-40472 BD;CPECC-CC-40501 BD;
0055-CPC-GGC-4.1.4.70.119-TM5-ID-A-0013;1-70-HWSM-004-08;1-70;104.0;CPECC-CC-41208 BD;CPECC-CC-42554 BD;
0055-CPC-GGC-4.1.4.70.119-TM5-ID-A-0014;1-70-HWSM-004-09;1-70;196.0;CPECC-CC-39427 BD;CPECC-CC-39670 BD;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0023;HEADER TAP-01 (4-1-4-70-101-USLP-81-1151);1-70;8.0;CPECC-CC-99723 BD;;
0055-CPC-GGC-4.1.4.70.125-TM4-ID-A-0052;1-70-STSM-027-01/1-70-STSM-027-02;1-70;144.0;CPECC-CC-52754 BD;CPECC-CC-53880 BD;
0055-CPC-GGC-4.1.4.70.125-TM4-ID-A-0053;1-70-STSM-027-01/1-70-STSM-027-02;1-70;122.0;CPECC-CC-52754 BD;CPECC-CC-53880 BD;
0055-CPC-GGC-4.1.4.70.117-TM4-ID-A-0020;1-70-STSM-009-04;1-70;18.0;;;
0055-CPC-GGC-4.1.4.70.125-TM4-ID-A-0054;1-70-STSM-027-03/1-70-STSM-027-04;1-70;162.0;CPECC-CC-52756 BD;CPECC-CC-53879 BD;
0055-CPC-GGC-4.1.4.70.125-TM4-ID-A-0002;1-70-STSM-012-02;1-70;42.0;CPECC-CC-51844 BD;CPECC-CC-53966 BD;
0055-CPC-GGC-4.1.4.70.107-TM4-ID-A-0001;1-70-STSM-010-06;1-70;38.0;CPECC-CC-73912 BD;;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0022;HEADER TAP-02 (4-1-4-70-106-USLP-81-1148);1-70;28.0;CPECC-CC-99729/1 BD;;
0055-CPC-GGC-4.1.4.70.125-TM4-ID-A-0003;1-70-STSM-012-02;1-70;35.0;CPECC-CC-51844 BD;CPECC-CC-53966 BD;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0024;HEADER TAP-02 (4-1-4-70-106-USLP-81-1148);1-70;6.0;CPECC-CC-99729/1 BD;;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0025;1-70-STSM-010-03;1-70;22.0;CPECC-CC-73912 BD;;
0055-CPC-GGC-4.1.4.70.108-TM4-ID-A-0002;1-70-STSM-009-04;1-70;20.0;;;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0013;1-70-STSM-010-06;1-70;10.0;CPECC-CC-73912 BD;;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0014;1-70-STSM-010-07;1-70;14.0;CPECC-CC-73911 BD;;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0020;1-70-STSM-010-09;1-70;30.0;;;
0055-CPC-GGC-4.1.4.70.107-TM4-ID-A-0002;1-70-STSM-010-06;1-70;9.0;CPECC-CC-73912 BD;;
0055-CPC-GGC-4.1.4.70.117-TM4-ID-A-0021;1-70-STSM-009-04;1-70;9.0;;;
0055-CPC-GGC-4.1.4.70.107-TM4-ID-A-0003;1-70-STSM-010-07;1-70;34.0;CPECC-CC-73911 BD;;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0009;1-70-STSM-010-04;1-70;15.0;;;
0055-CPC-GGC-4.1.4.70.117-TM4-ID-A-0029;1-70-STSM-012-01;1-70;27.0;CPECC-CC-93219 BD;CPECC-CC-53965 BD;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0023;HEADER TAP-02 (4-1-4-70-106-USLP-81-1148);1-70;23.0;CPECC-CC-99729/1 BD;;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0021;HEADER TAP-03 (4-1-4-70-106-USLP-81-1149);1-70;15.0;CPECC-CC-99737/1 BD;;
0055-CPC-GGC-4.1.4.70.117-TM4-ID-A-0024;1-70-STSM-009-01;1-70;9.0;;;
0055-CPC-GGC-4.1.4.70.117-TM4-ID-A-0033;HEADER TAP-04(4-1-4-70-117-USLP-81-1140);1-70;8.0;CPECC-CC-99752 BD;;
0055-CPC-GGC-4.1.4.70.117-TM4-ID-A-0022;1-70-STSM-009-04;1-70;3.0;;;
0055-CPC-GGC-4.1.4.70.117-TM4-ID-A-0023;1-70-STSM-009-04;1-70;7.0;;;
0055-CPC-GGC-4.1.4.70.117-TM4-ID-A-0025;1-70-STSM-009-01;1-70;2.0;;;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0018;1-70-STSM-010-08;1-70;20.5;CPECC-CC-37869/1 BD;CPECC-CC-39253 BD;
0055-CPC-GGC-4.1.4.70.117-TM4-ID-A-0028;HEADER TAP-10  1-70-STSM-012-01;1-70;67.0;CPECC-CC-93219 BD;CPECC-CC-53965 BD;
0055-CPC-GGC-4.1.4.70.125-TM4-ID-A-0001;1-70-STSM-012-01 /1-70-STSM-012-02;1-70;29.0;CPECC-CC-51855/1 BD;CPECC-CC-53965 BD;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0015;1-70-STSM-010-08;1-70;13.0;CPECC-CC-37869/1 BD;CPECC-CC-39253 BD;
0055-CPC-GGC-4.1.4.70.125-TM4-ID-A-0004;1-70-STSM-012-02;1-70;26.0;CPECC-CC-51844 BD;CPECC-CC-53966 BD;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0017;1-70-STSM-010-08;1-70;10.0;CPECC-CC-37869/1 BD;CPECC-CC-39253 BD;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0016;1-70-STSM-010-08;1-70;5.5;CPECC-CC-37869/1 BD;CPECC-CC-39253 BD;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0019;1-70-STSM-010-08;1-70;5.0;CPECC-CC-37869/1 BD;CPECC-CC-39253 BD;
0055-CPC-GGC-4.1.4.70.117-TM4-ID-A-0032;1-70-STSM-012-01;1-70;6.0;CPECC-CC-51855/1 BD;CPECC-CC-53965 BD;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0001;1-70-STSM-008-01;1-70;35.0;;;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0002;1-70-STSM-008-01;1-70;22.0;;;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0003;1-70-STSM-008-02;1-70;31.0;;;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0004;1-70-STSM-008-02;1-70;24.0;;;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0005;1-70-STSM-008-03;1-70;25.0;;;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0006;1-70-STSM-008-03;1-70;40.0;;;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0007;1-70-STSM-008-04;1-70;43.0;;;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0008;1-70-STSM-008-05;1-70;19.0;;;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0009;1-70-STSM-008-05;1-70;34.0;;;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0010;1-70-STSM-008-06;1-70;43.0;;;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0011;1-70-STSM-008-07;1-70;18.0;;;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0012;1-70-STSM-008-07;1-70;23.0;;;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0013;1-70-STSM-008-08;1-70;9.0;;;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0014;1-70-STSM-008-08;1-70;24.0;;;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0015;1-70-STSM-011-01;1-70;31.0;;;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0016;1-70-STSM-011-01;1-70;27.0;;;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0017;1-70-STSM-011-02;1-70;34.0;;;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0018;1-70-STSM-011-02;1-70;24.0;;;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0019;1-70-STSM-011-03;1-70;19.0;;;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0020;1-70-STSM-011-03;1-70;25.0;;;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0021;1-70-STSM-011-04;1-70;30.0;;;
0055-CPC-GGC-4.1.4.70.101-TM4-ID-A-0022;1-70-STSM-011-04;1-70;12.0;;;
0055-CPC-GGC-4.1.4.70.105-TM4-ID-A-0004;HEADER TAP-05 (4-1-4-70-105-USLP-81-1143);1-70;16.0;CPECC-CC-99730/1 BD;;
0055-CPC-GGC-4.1.4.70.102-TM4-ID-A-0001;1-70-STSM-005-01;1-70;17.0;;;
0055-CPC-GGC-4.1.4.70.102-TM4-ID-A-0002;1-70-STSM-005-01;1-70;9.0;;;
0055-CPC-GGC-4.1.4.70.102-TM4-ID-A-0003;1-70-STSM-005-01;1-70;18.0;;;
0055-CPC-GGC-4.1.4.70.102-TM4-ID-A-0004;1-70-STSM-005-02;1-70;20.0;;;
0055-CPC-GGC-4.1.4.70.102-TM4-ID-A-0005;1-70-STSM-005-02;1-70;50.0;;;
0055-CPC-GGC-4.1.4.70.102-TM4-ID-A-0006;1-70-STSM-005-03;1-70;26.0;;;
0055-CPC-GGC-4.1.4.70.102-TM4-ID-A-0007;1-70-STSM-005-03;1-70;27.0;;;
0055-CPC-GGC-4.1.4.70.102-TM4-ID-A-0008;1-70-STSM-006-01;1-70;17.0;;;
0055-CPC-GGC-4.1.4.70.102-TM4-ID-A-0009;1-70-STSM-006-01;1-70;9.0;;;
0055-CPC-GGC-4.1.4.70.102-TM4-ID-A-0010;1-70-STSM-006-01;1-70;18.0;;;
0055-CPC-GGC-4.1.4.70.102-TM4-ID-A-0011;1-70-STSM-006-02;1-70;21.0;;;
0055-CPC-GGC-4.1.4.70.102-TM4-ID-A-0012;1-70-STSM-006-02;1-70;58.0;;;
0055-CPC-GGC-4.1.4.70.102-TM4-ID-A-0013;1-70-STSM-007-01;1-70;17.0;;;
0055-CPC-GGC-4.1.4.70.102-TM4-ID-A-0014;1-70-STSM-007-01;1-70;16.0;;;
0055-CPC-GGC-4.1.4.70.102-TM4-ID-A-0015;1-70-STSM-007-01;1-70;16.0;;;
0055-CPC-GGC-4.1.4.70.102-TM4-ID-A-0016;1-70-STSM-007-01;1-70;16.0;;;
0055-CPC-GGC-4.1.4.70.102-TM4-ID-A-0017;1-70-STSM-007-01;1-70;16.0;;;
0055-CPC-GGC-4.1.4.70.102-TM4-ID-A-0018;HEADER TAP-06 (4-1-4-70-102-USLP-81-1150);1-70;10.0;CPECC-CC-99731 BD;;
0055-CPC-GGC-4.1.4.70.102-TM4-ID-A-0020;HEADER TAP-07 (4-1-4-70-102-USLP-81-1144);1-70;12.0;CPECC-CC-99733 BD;;
0055-CPC-GGC-4.1.4.70.102-TM4-ID-A-0019;HEADER TAP-08 (4-1-4-70-102-USLP-81-1146);1-70;12.0;CPECC-CC-99735 BD;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0001;1-70-STSM-003-01;1-70;28.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0002;1-70-STSM-003-01;1-70;24.5;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0003;1-70-STSM-003-02;1-70;25.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0004;1-70-STSM-003-02;1-70;24.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0005;1-70-STSM-003-03;1-70;24.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0006;1-70-STSM-003-03;1-70;21.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0007;1-70-STSM-003-04;1-70;8.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0008;1-70-STSM-003-04;1-70;20.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0009;1-70-STSM-003-04;1-70;15.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0010;1-70-STSM-003-05;1-70;31.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0011;1-70-STSM-003-06;1-70;36.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0012;1-70-STSM-003-07;1-70;41.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0013;1-70-STSM-003-08;1-70;31.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0014;1-70-STSM-003-08;1-70;5.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0015;1-70-STSM-003-08;1-70;7.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0016;1-70-STSM-003-08;1-70;12.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0017;1-70-STSM-004-01;1-70;9.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0018;1-70-STSM-004-01;1-70;16.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0019;1-70-STSM-004-02;1-70;9.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0020;1-70-STSM-004-02;1-70;7.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0021;1-70-STSM-004-02;1-70;21.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0022;1-70-STSM-004-03;1-70;7.5;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0023;1-70-STSM-004-03;1-70;7.5;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0024;1-70-STSM-004-03;1-70;25.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0025;1-70-STSM-004-04;1-70;8.5;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0026;1-70-STSM-004-04;1-70;7.5;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0027;1-70-STSM-004-04;1-70;28.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0028;1-70-STSM-004-05;1-70;27.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0029;1-70-STSM-004-05;1-70;8.5;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0030;1-70-STSM-004-06;1-70;8.5;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0031;1-70-STSM-004-06;1-70;26.5;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0032;1-70-STSM-004-06;1-70;10.5;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0033;1-70-STSM-004-07;1-70;37.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0034;1-70-STSM-004-08;1-70;2.5;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0035;1-70-STSM-004-08;1-70;31.5;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0036;1-70-STSM-004-09;1-70;7.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0037;1-70-STSM-004-09;1-70;31.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0038;1-70-STSM-004-09;1-70;7.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0039;1-70-STSM-004-10;1-70;41.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0040;HEADER TAP-09 (4-1-4-70-103-USLP-81-1142);1-70;37.0;;;
0055-CPC-GGC-4.1.4.70.103-TM4-ID-A-0041;HEADER TAP-09 (4-1-4-70-103-USLP-81-1142);1-70;6.0;;;
0055-CPC-GGC-4.1.4.70.105-TM4-ID-A-0001;1-70-STSM-009-03;1-70;44.0;;;
0055-CPC-GGC-4.1.4.70.105-TM4-ID-A-0002;1-70-STSM-010-05;1-70;30.0;;;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0001;1-70-STSM-010-01;1-70;27.0;;;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0002;1-70-STSM-010-01;1-70;9.0;;;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0003;1-70-STSM-010-01;1-70;27.0;;;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0004;1-70-STSM-010-02;1-70;10.0;;;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0005;1-70-STSM-010-02;1-70;23.0;;;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0006;1-70-STSM-010-02;1-70;21.0;;;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0007;1-70-STSM-010-03;1-70;17.0;;;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0008;1-70-STSM-010-04;1-70;23.0;;;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0010;1-70-STSM-010-05;1-70;26.0;;;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0011;1-70-STSM-010-05;1-70;15.0;;;
0055-CPC-GGC-4.1.4.70.106-TM4-ID-A-0012;1-70-STSM-010-05;1-70;15.0;;;
0055-CPC-GGC-4.1.4.70.105-TM4-ID-A-0003;HEADER TAP-10;1-70;26.0;;;
0055-CPC-GGC-4.1.4.70.108-TM4-ID-A-0001;1-70-STSM-009-03;1-70;20.0;;;
0055-CPC-GGC-4.1.4.70.117-TM4-ID-A-0001;1-70-STSM-003-04;1-70;10.0;;;
0055-CPC-GGC-4.1.4.70.117-TM4-ID-A-0002;1-70-STSM-003-08;1-70;42.0;;;
0055-CPC-GGC-4.1.4.70.117-TM4-ID-A-0003;1-70-STSM-003-08;1-70;12.0;;;
0055-CPC-GGC-4.1.4.70.117-TM4-ID-A-0004;1-70-STSM-004-01;1-70;34.0;;;
